userid,courseid,quizid,attemptid,raw_timefinish,local_timefinish
1311,99,98,1595,1765444218,2025-12-11 16:10:18
1311,99,99,,,
1312,99,67,1054,1761815180,2025-10-30 16:06:20
1312,99,73,1358,1763024353,2025-11-13 15:59:13
1312,99,92,1398,1763025012,2025-11-13 16:10:12
1312,99,92,1412,1763025217,2025-11-13 16:13:37
1312,99,96,1555,1764839397,2025-12-04 16:09:57
1312,99,97,,,
1312,99,98,1610,1765444763,2025-12-11 16:19:23
1312,99,99,,,
1313,99,67,1053,1761815229,2025-10-30 16:07:09
1313,99,73,1345,1763024124,2025-11-13 15:55:24
1313,99,92,1396,1763024944,2025-11-13 16:09:04
1313,99,92,1415,1763025216,2025-11-13 16:13:36
1313,99,96,1556,1764839547,2025-12-04 16:12:27
1313,99,97,,,
1313,99,98,1621,1765445399,2025-12-11 16:29:59
1313,99,99,,,
1314,99,67,1058,1761815505,2025-10-30 16:11:45
1314,99,73,1388,1763024910,2025-11-13 16:08:30
1314,99,73,1416,1763025198,2025-11-13 16:13:18
1314,99,92,1408,1763025122,2025-11-13 16:12:02
1314,99,96,1539,1764839263,2025-12-04 16:07:43
1314,99,97,,,
1314,99,98,1608,1765444426,2025-12-11 16:13:46
1314,99,98,1614,1765444845,2025-12-11 16:20:45
1314,99,99,,,
1315,99,67,1044,1761815061,2025-10-30 16:04:21
1315,99,67,1515,1764205689,2025-11-27 08:08:09
1315,99,73,1375,1763024771,2025-11-13 16:06:11
1315,99,92,1395,1763024906,2025-11-13 16:08:26
1315,99,96,1557,1764839512,2025-12-04 16:11:52
1315,99,96,1570,1764839895,2025-12-04 16:18:15
1315,99,97,,,
1315,99,98,1591,1765444233,2025-12-11 16:10:33
1315,99,99,,,
1316,99,67,1057,1761815505,2025-10-30 16:11:45
1316,99,73,1322,1762820936,2025-11-11 07:28:56
1316,99,73,1323,1762821311,2025-11-11 07:35:11
1316,99,92,1371,1763024664,2025-11-13 16:04:24
1316,99,96,1547,1764839406,2025-12-04 16:10:06
1316,99,97,,,
1316,99,98,1590,1765444303,2025-12-11 16:11:43
1316,99,99,,,
1317,99,67,1033,1761814780,2025-10-30 15:59:40
1317,99,67,1041,1761814854,2025-10-30 16:00:54
1317,99,73,1344,1763023968,2025-11-13 15:52:48
1317,99,73,1350,1763024068,2025-11-13 15:54:28
1317,99,92,1352,1763024358,2025-11-13 15:59:18
1317,99,92,1367,1763024537,2025-11-13 16:02:17
1317,99,96,,,
1317,99,97,,,
1317,99,98,,,
1317,99,99,,,
1318,99,67,1504,1764172623,2025-11-26 22:57:03
1318,99,67,1505,1764172754,2025-11-26 22:59:14
1318,99,73,1420,1763025350,2025-11-13 16:15:50
1318,99,73,1421,1763025553,2025-11-13 16:19:13
1318,99,92,1370,1763024750,2025-11-13 16:05:50
1318,99,92,1403,1763025060,2025-11-13 16:11:00
1318,99,96,,,
1318,99,97,,,
1318,99,98,1597,1765443960,2025-12-11 16:06:00
1318,99,98,1609,1765444682,2025-12-11 16:18:02
1318,99,99,,,
1319,99,67,1049,1761815183,2025-10-30 16:06:23
1319,99,73,1204,1762428023,2025-11-06 18:20:23
1319,99,92,1372,1763024789,2025-11-13 16:06:29
1319,99,92,1402,1763025151,2025-11-13 16:12:31
1319,99,96,1546,1764839646,2025-12-04 16:14:06
1319,99,96,1569,1764839956,2025-12-04 16:19:16
1319,99,97,,,
1319,99,98,1600,1765444449,2025-12-11 16:14:09
1319,99,98,1615,1765444900,2025-12-11 16:21:40
1319,99,99,,,
1320,99,67,1040,1761815030,2025-10-30 16:03:50
1320,99,73,1340,1763023541,2025-11-13 15:45:41
1320,99,92,1357,1763024472,2025-11-13 16:01:12
1320,99,96,1541,1764839319,2025-12-04 16:08:39
1320,99,97,,,
1320,99,98,1585,1765444286,2025-12-11 16:11:26
1320,99,99,,,
1321,99,67,1047,1761815143,2025-10-30 16:05:43
1321,99,73,1404,1763025139,2025-11-13 16:12:19
1321,99,92,1354,1763024444,2025-11-13 16:00:44
1321,99,92,1376,1763024680,2025-11-13 16:04:40
1321,99,96,1542,1764839278,2025-12-04 16:07:58
1321,99,97,,,
1321,99,98,1602,1765444196,2025-12-11 16:09:56
1321,99,99,,,
1322,99,67,1059,1761815646,2025-10-30 16:14:06
1322,99,67,1519,1764216251,2025-11-27 11:04:11
1322,99,73,1351,1763024311,2025-11-13 15:58:31
1322,99,73,1364,1763024638,2025-11-13 16:03:58
1322,99,92,1410,1763025284,2025-11-13 16:14:44
1322,99,96,1536,1764839336,2025-12-04 16:08:56
1322,99,96,1558,1764839588,2025-12-04 16:13:08
1322,99,97,,,
1322,99,98,1604,1765444290,2025-12-11 16:11:30
1322,99,99,,,
1323,99,67,1055,1761815298,2025-10-30 16:08:18
1323,99,67,1066,1761816493,2025-10-30 16:28:13
1323,99,73,1389,1763025004,2025-11-13 16:10:04
1323,99,73,1414,1763025202,2025-11-13 16:13:22
1323,99,92,1419,1763025434,2025-11-13 16:17:14
1323,99,92,1527,1764483643,2025-11-30 13:20:43
1323,99,96,1566,1764839922,2025-12-04 16:18:42
1323,99,97,,,
1323,99,98,1601,1765444573,2025-12-11 16:16:13
1323,99,98,1616,1765445401,2025-12-11 16:30:01
1323,99,99,,,
1324,99,67,1046,1761815164,2025-10-30 16:06:04
1324,99,73,1369,1763024724,2025-11-13 16:05:24
1324,99,73,1407,1763025008,2025-11-13 16:10:08
1324,99,92,1394,1763024923,2025-11-13 16:08:43
1324,99,96,1550,1764839649,2025-12-04 16:14:09
1324,99,96,1571,1764839919,2025-12-04 16:18:39
1324,99,97,,,
1324,99,98,1598,1765444516,2025-12-11 16:15:16
1324,99,99,,,
1325,99,67,1031,1761814945,2025-10-30 16:02:25
1325,99,67,1056,1761815294,2025-10-30 16:08:14
1325,99,73,1359,1763024544,2025-11-13 16:02:24
1325,99,92,1347,1763024138,2025-11-13 15:55:38
1325,99,96,1534,1764839333,2025-12-04 16:08:53
1325,99,96,1568,1764839965,2025-12-04 16:19:25
1325,99,97,,,
1325,99,98,1582,1765444259,2025-12-11 16:10:59
1325,99,99,,,
1326,99,67,1036,1761814919,2025-10-30 16:01:59
1326,99,73,1405,1763025054,2025-11-13 16:10:54
1326,99,92,1392,1763024894,2025-11-13 16:08:14
1326,99,96,,,
1326,99,97,,,
1326,99,98,1587,1765444417,2025-12-11 16:13:37
1326,99,99,,,
1327,99,67,1038,1761815044,2025-10-30 16:04:04
1327,99,73,1353,1763024375,2025-11-13 15:59:35
1327,99,73,1366,1763024450,2025-11-13 16:00:50
1327,99,92,1374,1763024797,2025-11-13 16:06:37
1327,99,92,1399,1763024895,2025-11-13 16:08:15
1327,99,96,1540,1764839421,2025-12-04 16:10:21
1327,99,96,1565,1764839756,2025-12-04 16:15:56
1327,99,97,,,
1327,99,98,1606,1765444654,2025-12-11 16:17:34
1327,99,98,1619,1765445009,2025-12-11 16:23:29
1327,99,99,,,
1328,99,67,1043,1761815133,2025-10-30 16:05:33
1328,99,67,1064,1761816368,2025-10-30 16:26:08
1328,99,73,1418,1763025267,2025-11-13 16:14:27
1328,99,92,1380,1763024754,2025-11-13 16:05:54
1328,99,96,1551,1764839556,2025-12-04 16:12:36
1328,99,97,,,
1328,99,98,1596,1765444194,2025-12-11 16:09:54
1328,99,99,,,
817,102,50,,,
817,102,57,,,
1161,102,50,702,1761029421,2025-10-21 13:50:21
1161,102,57,,,
1329,102,50,597,1760532956,2025-10-15 19:55:56
1329,102,57,719,1761032610,2025-10-21 14:43:30
1330,102,50,553,1760455346,2025-10-14 22:22:26
1330,102,57,714,1761032552,2025-10-21 14:42:32
1331,102,50,684,1761026408,2025-10-21 13:00:08
1331,102,57,707,1761032521,2025-10-21 14:42:01
1332,102,50,705,1761029389,2025-10-21 13:49:49
1332,102,57,,,
1333,102,50,,,
1333,102,57,731,1761033158,2025-10-21 14:52:38
1334,102,50,692,1761016805,2025-10-21 10:20:05
1334,102,57,724,1761032632,2025-10-21 14:43:52
1335,102,50,,,
1335,102,50,,,
1335,102,57,,,
1335,102,57,,,
1336,102,50,694,1761026397,2025-10-21 12:59:57
1336,102,57,716,1761032586,2025-10-21 14:43:06
1337,102,50,693,1761023462,2025-10-21 12:11:02
1337,102,57,726,1761032651,2025-10-21 14:44:11
1338,102,50,690,1761001008,2025-10-21 05:56:48
1338,102,57,728,1761032654,2025-10-21 14:44:14
1339,102,50,,,
1339,102,57,718,1761032605,2025-10-21 14:43:25
1340,102,50,,,
1340,102,57,706,1761032520,2025-10-21 14:42:00
1341,102,50,,,
1341,102,57,725,1761032641,2025-10-21 14:44:01
1342,102,50,552,1760448973,2025-10-14 20:36:13
1342,102,50,703,1761029473,2025-10-21 13:51:13
1342,102,57,715,1761032584,2025-10-21 14:43:04
1343,102,50,695,1761027537,2025-10-21 13:18:57
1343,102,57,730,1761032707,2025-10-21 14:45:07
1344,102,50,,,
1344,102,57,720,1761032612,2025-10-21 14:43:32
1345,102,50,636,1760888812,2025-10-19 22:46:52
1345,102,57,708,1761032525,2025-10-21 14:42:05
1346,102,50,,,
1346,102,57,710,1761032526,2025-10-21 14:42:06
1347,102,50,686,1760960257,2025-10-20 18:37:37
1347,102,57,717,1761032604,2025-10-21 14:43:24
1348,102,50,700,1761029325,2025-10-21 13:48:45
1348,102,57,722,1761032599,2025-10-21 14:43:19
1349,102,50,,,
1349,102,57,723,1761032622,2025-10-21 14:43:42
1350,102,50,704,1761029381,2025-10-21 13:49:41
1350,102,57,712,1761032551,2025-10-21 14:42:31
1351,102,50,,,
1351,102,57,729,1761032683,2025-10-21 14:44:43
1352,102,50,685,1760956149,2025-10-20 17:29:09
1352,102,57,727,1761032653,2025-10-21 14:44:13
1353,102,50,631,1760787723,2025-10-18 18:42:03
1353,102,57,711,1761032541,2025-10-21 14:42:21
1354,102,50,699,1761029349,2025-10-21 13:49:09
1354,102,57,721,1761032612,2025-10-21 14:43:32
1355,102,50,,,
1355,102,57,713,1761032552,2025-10-21 14:42:32
1356,102,50,,,
1356,102,57,709,1761032527,2025-10-21 14:42:07
62,107,79,,,
62,107,80,,,
62,107,81,,,
62,107,82,,,
62,107,83,,,
62,107,84,,,
62,107,85,,,
62,107,86,,,
62,107,87,,,
62,107,88,,,
62,107,89,,,
62,107,90,,,
62,107,91,,,
68,107,79,,,
68,107,80,,,
68,107,81,,,
68,107,82,,,
68,107,83,,,
68,107,84,,,
68,107,85,,,
68,107,86,,,
68,107,87,,,
68,107,88,,,
68,107,89,,,
68,107,90,,,
68,107,91,,,
879,107,79,1436,1763364862,2025-11-17 14:34:22
879,107,80,1452,1763551121,2025-11-19 18:18:41
879,107,81,,,
879,107,82,1449,1763550285,2025-11-19 18:04:45
879,107,83,1450,1763550478,2025-11-19 18:07:58
879,107,83,1451,1763550532,2025-11-19 18:08:52
879,107,84,1488,1763988227,2025-11-24 19:43:47
879,107,85,1489,1763988685,2025-11-24 19:51:25
879,107,86,1495,1764146008,2025-11-26 15:33:28
879,107,87,,,
879,107,88,,,
879,107,89,,,
879,107,90,,,
879,107,91,,,
942,107,79,,,
942,107,80,,,
942,107,81,,,
942,107,82,,,
942,107,83,,,
942,107,84,,,
942,107,85,,,
942,107,86,,,
942,107,87,,,
942,107,88,,,
942,107,89,,,
942,107,90,,,
942,107,91,,,
1112,107,79,,,
1112,107,80,,,
1112,107,81,,,
1112,107,82,,,
1112,107,83,,,
1112,107,84,,,
1112,107,85,,,
1112,107,86,,,
1112,107,87,,,
1112,107,88,,,
1112,107,89,,,
1112,107,90,,,
1112,107,91,,,
1113,107,79,,,
1113,107,80,,,
1113,107,81,,,
1113,107,82,,,
1113,107,83,,,
1113,107,84,,,
1113,107,85,,,
1113,107,86,,,
1113,107,87,,,
1113,107,88,,,
1113,107,89,,,
1113,107,90,,,
1113,107,91,,,
1114,107,79,,,
1114,107,80,,,
1114,107,81,,,
1114,107,82,,,
1114,107,83,,,
1114,107,84,,,
1114,107,85,,,
1114,107,86,,,
1114,107,87,,,
1114,107,88,,,
1114,107,89,,,
1114,107,90,,,
1114,107,91,,,
1116,107,79,,,
1116,107,80,,,
1116,107,81,,,
1116,107,82,,,
1116,107,83,,,
1116,107,84,,,
1116,107,85,,,
1116,107,86,,,
1116,107,87,1532,1764675463,2025-12-02 18:37:43
1116,107,88,,,
1116,107,89,,,
1116,107,90,,,
1116,107,91,,,
1135,107,79,,,
1135,107,80,,,
1135,107,81,,,
1135,107,82,,,
1135,107,83,,,
1135,107,84,,,
1135,107,85,,,
1135,107,86,,,
1135,107,87,,,
1135,107,88,,,
1135,107,89,,,
1135,107,90,,,
1135,107,91,,,
1147,107,79,,,
1147,107,80,,,
1147,107,81,,,
1147,107,82,,,
1147,107,83,,,
1147,107,84,,,
1147,107,85,,,
1147,107,86,,,
1147,107,87,,,
1147,107,88,,,
1147,107,89,,,
1147,107,90,,,
1147,107,91,,,
1363,107,79,,,
1363,107,80,,,
1363,107,81,,,
1363,107,82,,,
1363,107,83,,,
1363,107,84,,,
1363,107,85,,,
1363,107,86,,,
1363,107,87,,,
1363,107,88,,,
1363,107,89,,,
1363,107,90,,,
1363,107,91,,,
1364,107,79,,,
1364,107,80,,,
1364,107,81,,,
1364,107,82,,,
1364,107,83,,,
1364,107,84,,,
1364,107,85,,,
1364,107,86,,,
1364,107,87,,,
1364,107,88,,,
1364,107,89,,,
1364,107,90,,,
1364,107,91,,,
1365,107,79,1438,1763378227,2025-11-17 18:17:07
1365,107,79,1439,1763378290,2025-11-17 18:18:10
1365,107,79,1440,1763378357,2025-11-17 18:19:17
1365,107,80,,,
1365,107,81,,,
1365,107,82,,,
1365,107,83,,,
1365,107,84,,,
1365,107,85,,,
1365,107,86,,,
1365,107,87,,,
1365,107,88,,,
1365,107,89,,,
1365,107,90,,,
1365,107,91,,,
1366,107,79,,,
1366,107,80,1622,1765725095,2025-12-14 22:11:35
1366,107,81,,,
1366,107,82,1623,1765725417,2025-12-14 22:16:57
1366,107,83,,,
1366,107,84,1624,1765725628,2025-12-14 22:20:28
1366,107,85,,,
1366,107,86,1625,1765725838,2025-12-14 22:23:58
1366,107,87,,,
1366,107,88,,,
1366,107,89,,,
1366,107,90,,,
1366,107,91,,,
1367,107,79,,,
1367,107,80,,,
1367,107,81,,,
1367,107,82,,,
1367,107,83,,,
1367,107,84,,,
1367,107,85,,,
1367,107,86,,,
1367,107,87,,,
1367,107,88,,,
1367,107,89,,,
1367,107,90,,,
1367,107,91,,,
1368,107,79,,,
1368,107,80,,,
1368,107,81,,,
1368,107,82,,,
1368,107,83,,,
1368,107,84,,,
1368,107,85,,,
1368,107,86,,,
1368,107,87,,,
1368,107,88,,,
1368,107,89,,,
1368,107,90,,,
1368,107,91,,,
1369,107,79,,,
1369,107,80,,,
1369,107,81,,,
1369,107,82,,,
1369,107,83,,,
1369,107,84,,,
1369,107,85,,,
1369,107,86,,,
1369,107,87,,,
1369,107,88,,,
1369,107,89,,,
1369,107,90,,,
1369,107,91,,,
1370,107,79,,,
1370,107,80,,,
1370,107,81,,,
1370,107,82,,,
1370,107,83,,,
1370,107,84,,,
1370,107,85,,,
1370,107,86,,,
1370,107,87,,,
1370,107,88,,,
1370,107,89,,,
1370,107,90,,,
1370,107,91,,,
1371,107,79,1483,1763981085,2025-11-24 17:44:45
1371,107,80,,,
1371,107,81,,,
1371,107,82,,,
1371,107,83,,,
1371,107,84,,,
1371,107,85,,,
1371,107,86,,,
1371,107,87,,,
1371,107,88,,,
1371,107,89,,,
1371,107,90,,,
1371,107,91,,,
1372,107,79,1455,1763691285,2025-11-21 09:14:45
1372,107,79,1456,1763691415,2025-11-21 09:16:55
1372,107,80,1457,1763691705,2025-11-21 09:21:45
1372,107,81,1458,1763692717,2025-11-21 09:38:37
1372,107,81,1459,1763692831,2025-11-21 09:40:31
1372,107,81,1460,1763693027,2025-11-21 09:43:47
1372,107,82,1465,1763697535,2025-11-21 10:58:55
1372,107,83,1481,1763977664,2025-11-24 16:47:44
1372,107,83,1482,1763977759,2025-11-24 16:49:19
1372,107,84,,,
1372,107,85,,,
1372,107,86,,,
1372,107,87,,,
1372,107,88,,,
1372,107,89,,,
1372,107,90,,,
1372,107,91,,,
1373,107,79,1471,1763722905,2025-11-21 18:01:45
1373,107,80,,,
1373,107,81,,,
1373,107,82,,,
1373,107,83,,,
1373,107,84,,,
1373,107,85,,,
1373,107,86,,,
1373,107,87,,,
1373,107,88,,,
1373,107,89,,,
1373,107,90,,,
1373,107,91,,,
1374,107,79,,,
1374,107,80,,,
1374,107,81,,,
1374,107,82,,,
1374,107,83,,,
1374,107,84,,,
1374,107,85,,,
1374,107,86,,,
1374,107,87,,,
1374,107,88,,,
1374,107,89,,,
1374,107,90,,,
1374,107,91,,,
1375,107,79,1431,1763307128,2025-11-16 22:32:08
1375,107,80,1432,1763307362,2025-11-16 22:36:02
1375,107,81,1447,1763545409,2025-11-19 16:43:29
1375,107,82,,,
1375,107,83,1448,1763545751,2025-11-19 16:49:11
1375,107,84,,,
1375,107,85,1477,1763906376,2025-11-23 20:59:36
1375,107,86,,,
1375,107,87,,,
1375,107,88,,,
1375,107,89,,,
1375,107,90,,,
1375,107,91,,,
1376,107,79,1428,1763195003,2025-11-15 15:23:23
1376,107,80,,,
1376,107,81,,,
1376,107,82,,,
1376,107,83,,,
1376,107,84,,,
1376,107,85,,,
1376,107,86,,,
1376,107,87,,,
1376,107,88,,,
1376,107,89,,,
1376,107,90,,,
1376,107,91,,,
1377,107,79,,,
1377,107,80,,,
1377,107,81,,,
1377,107,82,,,
1377,107,83,,,
1377,107,84,,,
1377,107,85,,,
1377,107,86,,,
1377,107,87,,,
1377,107,88,,,
1377,107,89,,,
1377,107,90,,,
1377,107,91,,,
1378,107,79,1333,1763018133,2025-11-13 14:15:33
1378,107,80,1334,1763018351,2025-11-13 14:19:11
1378,107,81,1335,1763018845,2025-11-13 14:27:25
1378,107,82,1484,1763984443,2025-11-24 18:40:43
1378,107,83,1485,1763984661,2025-11-24 18:44:21
1378,107,84,1486,1763985286,2025-11-24 18:54:46
1378,107,85,,,
1378,107,86,,,
1378,107,87,,,
1378,107,88,,,
1378,107,89,,,
1378,107,90,,,
1378,107,91,,,
1379,107,79,,,
1379,107,80,,,
1379,107,81,,,
1379,107,82,,,
1379,107,83,,,
1379,107,84,,,
1379,107,85,,,
1379,107,86,,,
1379,107,87,,,
1379,107,88,,,
1379,107,89,,,
1379,107,90,,,
1379,107,91,,,
1380,107,79,,,
1380,107,80,,,
1380,107,81,,,
1380,107,82,,,
1380,107,83,,,
1380,107,84,,,
1380,107,85,,,
1380,107,86,,,
1380,107,87,,,
1380,107,88,,,
1380,107,89,,,
1380,107,90,,,
1380,107,91,,,
1381,107,79,,,
1381,107,80,,,
1381,107,81,,,
1381,107,82,,,
1381,107,83,,,
1381,107,84,,,
1381,107,85,,,
1381,107,86,,,
1381,107,87,,,
1381,107,88,,,
1381,107,89,,,
1381,107,90,,,
1381,107,91,,,
1382,107,79,1441,1763385179,2025-11-17 20:12:59
1382,107,80,1475,1763902740,2025-11-23 19:59:00
1382,107,81,1476,1763902943,2025-11-23 20:02:23
1382,107,82,1529,1764507485,2025-11-30 19:58:05
1382,107,83,1528,1764507027,2025-11-30 19:50:27
1382,107,84,,,
1382,107,85,,,
1382,107,86,,,
1382,107,87,,,
1382,107,88,,,
1382,107,89,,,
1382,107,90,,,
1382,107,91,,,
1383,107,79,,,
1383,107,80,,,
1383,107,81,,,
1383,107,82,,,
1383,107,83,,,
1383,107,84,,,
1383,107,85,,,
1383,107,86,,,
1383,107,87,,,
1383,107,88,,,
1383,107,89,,,
1383,107,90,,,
1383,107,91,,,
1384,107,79,,,
1384,107,80,,,
1384,107,81,,,
1384,107,82,,,
1384,107,83,,,
1384,107,84,,,
1384,107,85,,,
1384,107,86,,,
1384,107,87,,,
1384,107,88,,,
1384,107,89,,,
1384,107,90,,,
1384,107,91,,,
1385,107,79,,,
1385,107,80,,,
1385,107,81,,,
1385,107,82,,,
1385,107,83,,,
1385,107,84,,,
1385,107,85,,,
1385,107,86,,,
1385,107,87,1574,1764854402,2025-12-04 20:20:02
1385,107,88,,,
1385,107,89,,,
1385,107,90,,,
1385,107,91,,,
1386,107,79,1425,1763035797,2025-11-13 19:09:57
1386,107,80,1445,1763465542,2025-11-18 18:32:22
1386,107,81,1446,1763465786,2025-11-18 18:36:26
1386,107,82,,,
1386,107,83,,,
1386,107,84,,,
1386,107,85,,,
1386,107,86,,,
1386,107,87,1524,1764317271,2025-11-28 15:07:51
1386,107,88,,,
1386,107,89,,,
1386,107,90,,,
1386,107,91,,,
1387,107,79,,,
1387,107,80,,,
1387,107,81,,,
1387,107,82,,,
1387,107,83,,,
1387,107,84,,,
1387,107,85,,,
1387,107,86,,,
1387,107,87,,,
1387,107,88,,,
1387,107,89,,,
1387,107,90,,,
1387,107,91,,,
1388,107,79,,,
1388,107,80,,,
1388,107,81,,,
1388,107,82,,,
1388,107,83,,,
1388,107,84,,,
1388,107,85,,,
1388,107,86,,,
1388,107,87,,,
1388,107,88,,,
1388,107,89,,,
1388,107,90,,,
1388,107,91,,,
1389,107,79,,,
1389,107,80,1429,1763208278,2025-11-15 19:04:38
1389,107,81,,,
1389,107,82,1577,1765366153,2025-12-10 18:29:13
1389,107,83,,,
1389,107,84,1578,1765366363,2025-12-10 18:32:43
1389,107,85,,,
1389,107,86,1579,1765367092,2025-12-10 18:44:52
1389,107,87,1576,1765366045,2025-12-10 18:27:25
1389,107,88,,,
1389,107,89,,,
1389,107,90,,,
1389,107,91,,,
3,121,101,,,
3,121,104,,,
3,121,123,,,
3,121,163,,,
3,121,168,,,
3,121,169,,,
3,121,171,,,
3,121,181,,,
3,121,182,,,
3,121,193,,,
62,121,101,,,
62,121,104,,,
62,121,123,,,
62,121,163,,,
62,121,168,,,
62,121,169,,,
62,121,171,,,
62,121,181,,,
62,121,182,,,
62,121,193,,,
69,121,101,,,
69,121,104,,,
69,121,123,,,
69,121,163,,,
69,121,168,,,
69,121,169,,,
69,121,171,,,
69,121,181,,,
69,121,182,,,
69,121,193,,,
114,121,101,1663,1767841639,2026-01-08 10:07:19
114,121,101,3784,1774446071,2026-03-25 20:41:11
114,121,104,1729,1768273071,2026-01-13 09:57:51
114,121,104,3786,1774446658,2026-03-25 20:50:58
114,121,123,1864,1769051692,2026-01-22 10:14:52
114,121,163,2768,1773284492,2026-03-12 10:01:32
114,121,168,2970,1773643092,2026-03-16 13:38:12
114,121,168,3939,1774486375,2026-03-26 07:52:55
114,121,169,3832,1774488356,2026-03-26 08:25:56
114,121,171,3212,1773888911,2026-03-19 09:55:11
114,121,171,3947,1774487401,2026-03-26 08:10:01
114,121,181,3240,1773896281,2026-03-19 11:58:01
114,121,181,3775,1774442154,2026-03-25 19:35:54
114,121,181,3780,1774444486,2026-03-25 20:14:46
114,121,181,3788,1774447059,2026-03-25 20:57:39
114,121,181,3964,1774489197,2026-03-26 08:39:57
114,121,181,3971,1774489833,2026-03-26 08:50:33
114,121,182,3951,1774487708,2026-03-26 08:15:08
114,121,182,3960,1774488184,2026-03-26 08:23:04
114,121,193,4033,1774497616,2026-03-26 11:00:16
115,121,101,1639,1767840631,2026-01-08 09:50:31
115,121,101,3804,1774451521,2026-03-25 22:12:01
115,121,101,3808,1774452426,2026-03-25 22:27:06
115,121,101,3919,1774482414,2026-03-26 06:46:54
115,121,104,1743,1768273527,2026-01-13 10:05:27
115,121,104,3922,1774483040,2026-03-26 06:57:20
115,121,104,3925,1774483326,2026-03-26 07:02:06
115,121,104,3926,1774483475,2026-03-26 07:04:35
115,121,123,3966,1774489296,2026-03-26 08:41:36
115,121,123,3972,1774489582,2026-03-26 08:46:22
115,121,163,2761,1773284278,2026-03-12 09:57:58
115,121,168,2985,1773643278,2026-03-16 13:41:18
115,121,168,3974,1774490308,2026-03-26 08:58:28
115,121,168,3980,1774490674,2026-03-26 09:04:34
115,121,169,3930,1774485245,2026-03-26 07:34:05
115,121,169,3935,1774486434,2026-03-26 07:53:54
115,121,169,3943,1774487646,2026-03-26 08:14:06
115,121,171,3218,1773888977,2026-03-19 09:56:17
115,121,181,4014,1774493328,2026-03-26 09:48:48
115,121,182,3984,1774491534,2026-03-26 09:18:54
115,121,182,4000,1774492803,2026-03-26 09:40:03
115,121,182,4012,1774492903,2026-03-26 09:41:43
115,121,193,4027,1774496501,2026-03-26 10:41:41
116,121,101,1657,1767841228,2026-01-08 10:00:28
116,121,104,1733,1768273010,2026-01-13 09:56:50
116,121,123,1849,1769050347,2026-01-22 09:52:27
116,121,163,2759,1773284408,2026-03-12 10:00:08
116,121,168,2987,1773643485,2026-03-16 13:44:45
116,121,169,3901,1774469114,2026-03-26 03:05:14
116,121,171,3903,1774469408,2026-03-26 03:10:08
116,121,181,3245,1773896400,2026-03-19 12:00:00
116,121,181,3896,1774467794,2026-03-26 02:43:14
116,121,181,3912,1774476454,2026-03-26 05:07:34
116,121,181,4015,1774497269,2026-03-26 10:54:29
116,121,182,3904,1774469768,2026-03-26 03:16:08
116,121,193,4022,1774497597,2026-03-26 10:59:57
117,121,101,1650,1767840989,2026-01-08 09:56:29
117,121,104,1747,1768273888,2026-01-13 10:11:28
117,121,123,1866,1769053645,2026-01-22 10:47:25
117,121,163,2749,1773283515,2026-03-12 09:45:15
117,121,168,2984,1773643513,2026-03-16 13:45:13
117,121,169,,,
117,121,171,3204,1773888989,2026-03-19 09:56:29
117,121,181,3661,1774343019,2026-03-24 16:03:39
117,121,182,,,
117,121,193,4048,1774497301,2026-03-26 10:55:01
118,121,101,1644,1767840880,2026-01-08 09:54:40
118,121,101,3713,1774408738,2026-03-25 10:18:58
118,121,101,3714,1774408923,2026-03-25 10:22:03
118,121,101,3716,1774409084,2026-03-25 10:24:44
118,121,101,3760,1774426159,2026-03-25 15:09:19
118,121,101,3852,1774460418,2026-03-26 00:40:18
118,121,101,4002,1774492586,2026-03-26 09:36:26
118,121,104,1723,1768272986,2026-01-13 09:56:26
118,121,104,3720,1774411636,2026-03-25 11:07:16
118,121,104,3721,1774411790,2026-03-25 11:09:50
118,121,104,3776,1774442150,2026-03-25 19:35:50
118,121,104,3853,1774460541,2026-03-26 00:42:21
118,121,123,1851,1769050449,2026-01-22 09:54:09
118,121,163,2753,1773283577,2026-03-12 09:46:17
118,121,168,2967,1773643130,2026-03-16 13:38:50
118,121,168,3823,1774455999,2026-03-25 23:26:39
