userid,courseid,week_number,total_clicks,late_night_clicks,late_night_activity_ratio
1356,1,58,18,0,0.0000
1358,1,32,3,0,0.0000
1359,1,33,2,0,0.0000
1359,1,44,1,0,0.0000
1359,1,48,1,0,0.0000
1360,1,39,2,0,0.0000
1361,1,39,6,0,0.0000
1362,1,39,4,4,1.0000
1363,1,43,1,0,0.0000
1364,1,41,1,0,0.0000
1365,1,41,5,0,0.0000
1366,1,41,1,0,0.0000
1370,1,40,3,0,0.0000
1371,1,40,1,0,0.0000
1371,1,41,1,0,0.0000
1371,1,42,1,0,0.0000
1373,1,47,1,0,0.0000
1373,1,51,4,0,0.0000
1374,1,40,1,0,0.0000
1374,1,41,1,0,0.0000
1374,1,43,2,0,0.0000
1375,1,40,2,0,0.0000
1375,1,41,3,0,0.0000
1375,1,42,5,0,0.0000
1375,1,43,5,0,0.0000
1375,1,44,1,0,0.0000
1378,1,41,1,0,0.0000
1381,1,41,3,0,0.0000
1385,1,43,4,0,0.0000
1385,1,47,2,0,0.0000
1386,1,40,3,0,0.0000
1386,1,41,1,0,0.0000
1391,1,57,1,0,0.0000
1392,1,46,1,0,0.0000
1394,1,45,1,0,0.0000
1394,1,48,1,0,0.0000
1394,1,56,1,0,0.0000
1394,1,58,1,0,0.0000
1399,1,51,3,0,0.0000
1404,1,48,1,0,0.0000
1404,1,49,2,0,0.0000
1409,1,49,12,0,0.0000
1413,1,50,3,0,0.0000
1415,1,49,8,1,0.1250
1415,1,50,7,0,0.0000
1415,1,51,2,0,0.0000
1415,1,58,1,0,0.0000
1420,1,49,2,1,0.5000
1421,1,55,2,0,0.0000
1421,1,56,1,0,0.0000
1423,1,49,2,0,0.0000
1423,1,50,1,0,0.0000
1424,1,51,2,0,0.0000
1424,1,54,1,0,0.0000
1424,1,55,2,0,0.0000
1424,1,56,2,0,0.0000
1426,1,55,1,0,0.0000
1428,1,51,1,0,0.0000
1428,1,56,1,0,0.0000
1431,1,49,1,0,0.0000
1431,1,50,1,0,0.0000
1433,1,49,4,0,0.0000
1433,1,53,1,0,0.0000
1434,1,55,1,0,0.0000
1438,1,57,2,0,0.0000
1439,1,49,1,0,0.0000
1439,1,50,1,0,0.0000
1439,1,51,4,0,0.0000
1439,1,55,4,0,0.0000
1439,1,56,2,0,0.0000
1439,1,57,1,0,0.0000
1443,1,56,1,0,0.0000
1444,1,51,1,0,0.0000
1444,1,56,1,0,0.0000
1445,1,49,3,0,0.0000
1445,1,50,6,0,0.0000
1445,1,51,1,0,0.0000
1445,1,55,1,0,0.0000
1445,1,56,9,0,0.0000
1445,1,57,1,0,0.0000
1449,1,57,1,0,0.0000
1452,1,55,5,0,0.0000
1453,1,55,3,0,0.0000
1453,1,56,5,0,0.0000
1454,1,55,2,0,0.0000
1455,1,56,3,0,0.0000
1456,1,56,2,0,0.0000
2,2,0,291,0,0.0000
2,2,3,36,0,0.0000
2,2,4,1,0,0.0000
2,2,6,27,0,0.0000
2,2,7,4,0,0.0000
2,2,9,3,0,0.0000
2,2,13,1,0,0.0000
2,2,19,26,0,0.0000
2,2,20,5,0,0.0000
2,2,21,33,0,0.0000
3,2,0,7,0,0.0000
4,2,6,3,0,0.0000
2,3,0,362,0,0.0000
5,3,0,78,0,0.0000
45,3,0,6,0,0.0000
2,4,0,61,0,0.0000
2,5,0,247,0,0.0000
2,5,2,6,0,0.0000
2,5,5,20,0,0.0000
2,5,6,9,0,0.0000
2,5,32,1,0,0.0000
2,5,45,3,0,0.0000
2,5,46,1,0,0.0000
2,5,54,1,0,0.0000
5,5,0,117,0,0.0000
5,5,2,17,0,0.0000
5,5,3,32,0,0.0000
5,5,4,39,0,0.0000
5,5,9,2,0,0.0000
5,5,13,2,0,0.0000
5,5,17,2,0,0.0000
5,5,26,1,0,0.0000
5,5,54,3,0,0.0000
45,5,0,21,0,0.0000
45,5,2,2,0,0.0000
45,5,4,1,0,0.0000
45,5,12,8,0,0.0000
46,5,0,16,2,0.1250
46,5,3,3,0,0.0000
47,5,0,50,0,0.0000
47,5,1,1,0,0.0000
47,5,2,10,0,0.0000
47,5,3,9,0,0.0000
47,5,4,3,0,0.0000
47,5,8,1,0,0.0000
48,5,0,29,18,0.6207
48,5,2,7,0,0.0000
48,5,3,10,0,0.0000
48,5,4,8,0,0.0000
49,5,0,23,0,0.0000
49,5,3,4,0,0.0000
49,5,4,7,0,0.0000
50,5,0,37,0,0.0000
50,5,1,2,0,0.0000
50,5,2,3,0,0.0000
50,5,3,18,0,0.0000
50,5,4,9,0,0.0000
50,5,12,13,0,0.0000
50,5,22,10,0,0.0000
51,5,0,6,0,0.0000
51,5,3,18,18,1.0000
51,5,4,3,0,0.0000
52,5,0,23,0,0.0000
53,5,0,29,0,0.0000
53,5,2,10,0,0.0000
53,5,3,4,0,0.0000
53,5,4,2,0,0.0000
54,5,0,14,0,0.0000
54,5,2,4,0,0.0000
54,5,3,6,0,0.0000
54,5,11,12,12,1.0000
54,5,12,9,9,1.0000
55,5,0,34,0,0.0000
55,5,2,13,0,0.0000
55,5,3,12,0,0.0000
55,5,4,17,0,0.0000
55,5,12,7,0,0.0000
56,5,0,10,0,0.0000
56,5,2,5,0,0.0000
57,5,0,31,0,0.0000
57,5,1,2,0,0.0000
57,5,2,14,0,0.0000
57,5,3,11,0,0.0000
57,5,4,6,0,0.0000
57,5,5,8,0,0.0000
57,5,12,8,0,0.0000
59,5,5,7,0,0.0000
285,5,5,6,0,0.0000
285,5,7,4,0,0.0000
285,5,18,3,0,0.0000
2,6,0,26,0,0.0000
2,7,0,24,0,0.0000
2,8,0,119,0,0.0000
2,9,0,412,0,0.0000
3,9,0,4,0,0.0000
2,10,0,105,0,0.0000
2,10,30,1,0,0.0000
197,10,2,1,0,0.0000
198,10,3,1,0,0.0000
199,10,0,1,0,0.0000
200,10,3,1,0,0.0000
201,10,0,1,0,0.0000
201,10,1,1,0,0.0000
202,10,1,2,0,0.0000
206,10,16,1,0,0.0000
207,10,2,6,0,0.0000
207,10,40,1,1,1.0000
208,10,8,3,0,0.0000
211,10,3,1,0,0.0000
211,10,40,1,0,0.0000
212,10,0,2,0,0.0000
213,10,5,1,0,0.0000
213,10,15,1,0,0.0000
215,10,1,2,0,0.0000
216,10,16,3,0,0.0000
216,10,24,2,0,0.0000
217,10,16,2,2,1.0000
221,10,4,1,0,0.0000
221,10,6,1,0,0.0000
223,10,0,2,0,0.0000
224,10,37,7,0,0.0000
226,10,8,1,0,0.0000
226,10,23,1,0,0.0000
227,10,9,2,0,0.0000
227,10,16,2,0,0.0000
228,10,0,3,0,0.0000
228,10,54,1,0,0.0000
231,10,6,1,0,0.0000
232,10,2,4,0,0.0000
235,10,15,1,0,0.0000
239,10,1,2,0,0.0000
2,11,0,113,0,0.0000
2,11,2,3,0,0.0000
2,11,3,3,0,0.0000
2,11,4,5,0,0.0000
2,11,6,19,0,0.0000
2,11,30,1,0,0.0000
2,11,44,1,0,0.0000
5,11,0,67,0,0.0000
5,11,1,65,0,0.0000
5,11,2,63,0,0.0000
5,11,3,66,0,0.0000
5,11,4,86,0,0.0000
5,11,5,67,0,0.0000
5,11,6,3,0,0.0000
5,11,7,70,0,0.0000
5,11,9,71,0,0.0000
5,11,10,75,0,0.0000
5,11,12,72,0,0.0000
5,11,13,155,0,0.0000
5,11,14,5,0,0.0000
5,11,15,74,0,0.0000
5,11,16,63,0,0.0000
5,11,43,2,0,0.0000
5,11,52,6,0,0.0000
61,11,0,10,0,0.0000
61,11,2,16,0,0.0000
61,11,6,4,0,0.0000
197,11,0,11,0,0.0000
197,11,1,8,0,0.0000
197,11,2,7,0,0.0000
197,11,4,6,0,0.0000
197,11,6,3,0,0.0000
197,11,7,4,0,0.0000
197,11,8,2,0,0.0000
197,11,11,4,0,0.0000
197,11,12,4,0,0.0000
197,11,13,2,0,0.0000
197,11,15,10,0,0.0000
197,11,16,9,0,0.0000
198,11,0,7,0,0.0000
198,11,1,4,0,0.0000
198,11,2,14,0,0.0000
198,11,3,7,0,0.0000
198,11,4,3,0,0.0000
198,11,5,6,0,0.0000
198,11,6,5,0,0.0000
198,11,7,5,0,0.0000
198,11,9,2,0,0.0000
198,11,10,5,0,0.0000
198,11,11,11,0,0.0000
198,11,12,2,0,0.0000
198,11,13,2,0,0.0000
198,11,14,4,0,0.0000
198,11,15,21,0,0.0000
198,11,16,8,0,0.0000
198,11,17,7,3,0.4286
198,11,30,2,0,0.0000
198,11,32,1,0,0.0000
198,11,47,1,0,0.0000
198,11,54,1,0,0.0000
199,11,0,24,0,0.0000
199,11,1,10,0,0.0000
199,11,2,1,0,0.0000
199,11,3,6,0,0.0000
199,11,4,7,0,0.0000
199,11,6,12,0,0.0000
199,11,10,5,0,0.0000
199,11,11,2,0,0.0000
199,11,12,1,0,0.0000
199,11,13,3,0,0.0000
199,11,14,2,0,0.0000
199,11,15,24,0,0.0000
199,11,16,25,3,0.1200
199,11,17,4,0,0.0000
199,11,22,2,0,0.0000
199,11,32,1,0,0.0000
200,11,0,11,0,0.0000
200,11,1,4,0,0.0000
200,11,2,19,0,0.0000
200,11,3,6,0,0.0000
200,11,4,9,0,0.0000
200,11,5,4,0,0.0000
200,11,6,23,0,0.0000
200,11,7,5,0,0.0000
200,11,9,15,0,0.0000
200,11,10,9,0,0.0000
200,11,11,8,0,0.0000
200,11,12,3,0,0.0000
200,11,13,6,0,0.0000
200,11,14,3,0,0.0000
200,11,15,15,0,0.0000
200,11,16,53,0,0.0000
200,11,17,30,0,0.0000
200,11,43,1,1,1.0000
201,11,0,15,0,0.0000
201,11,1,3,0,0.0000
201,11,2,10,0,0.0000
201,11,3,1,0,0.0000
201,11,4,5,0,0.0000
201,11,5,2,0,0.0000
201,11,6,15,0,0.0000
201,11,7,1,0,0.0000
201,11,10,4,0,0.0000
201,11,11,10,0,0.0000
201,11,12,1,0,0.0000
201,11,15,6,0,0.0000
201,11,16,42,0,0.0000
201,11,17,8,6,0.7500
201,11,54,2,0,0.0000
202,11,1,17,0,0.0000
202,11,2,15,0,0.0000
202,11,3,1,0,0.0000
202,11,4,11,0,0.0000
202,11,5,2,0,0.0000
202,11,6,5,0,0.0000
202,11,7,8,0,0.0000
202,11,9,2,0,0.0000
202,11,10,8,0,0.0000
202,11,11,4,0,0.0000
202,11,12,10,0,0.0000
202,11,13,8,0,0.0000
202,11,14,2,0,0.0000
202,11,15,47,24,0.5106
202,11,16,35,0,0.0000
202,11,17,19,0,0.0000
202,11,52,1,0,0.0000
203,11,1,6,0,0.0000
203,11,2,11,0,0.0000
203,11,3,1,0,0.0000
203,11,4,3,0,0.0000
203,11,5,7,0,0.0000
203,11,6,12,0,0.0000
203,11,7,3,0,0.0000
203,11,9,2,0,0.0000
203,11,10,8,0,0.0000
203,11,11,14,0,0.0000
203,11,12,4,0,0.0000
203,11,13,12,0,0.0000
203,11,15,6,0,0.0000
203,11,16,25,0,0.0000
203,11,17,15,0,0.0000
203,11,39,3,0,0.0000
203,11,55,5,0,0.0000
204,11,0,27,0,0.0000
204,11,1,5,0,0.0000
204,11,2,8,0,0.0000
204,11,3,7,0,0.0000
204,11,4,8,0,0.0000
204,11,5,3,0,0.0000
204,11,6,9,0,0.0000
204,11,10,3,0,0.0000
204,11,11,10,0,0.0000
204,11,13,2,0,0.0000
204,11,14,16,0,0.0000
204,11,15,3,0,0.0000
204,11,16,5,0,0.0000
204,11,17,5,0,0.0000
204,11,43,1,0,0.0000
205,11,0,4,0,0.0000
205,11,4,6,0,0.0000
205,11,6,6,0,0.0000
205,11,11,11,0,0.0000
205,11,13,13,0,0.0000
205,11,16,20,0,0.0000
205,11,17,29,8,0.2759
205,11,53,1,0,0.0000
206,11,0,8,0,0.0000
206,11,1,16,0,0.0000
206,11,2,9,0,0.0000
206,11,3,4,0,0.0000
206,11,4,7,0,0.0000
206,11,6,14,0,0.0000
206,11,7,12,0,0.0000
206,11,9,2,0,0.0000
206,11,10,2,0,0.0000
206,11,11,4,0,0.0000
206,11,13,3,0,0.0000
206,11,14,2,0,0.0000
206,11,15,11,0,0.0000
206,11,16,27,0,0.0000
206,11,17,6,0,0.0000
207,11,0,8,0,0.0000
207,11,2,4,0,0.0000
207,11,4,2,0,0.0000
207,11,6,1,0,0.0000
207,11,7,3,0,0.0000
207,11,9,1,0,0.0000
207,11,10,1,0,0.0000
207,11,11,11,2,0.1818
207,11,12,2,0,0.0000
207,11,13,7,0,0.0000
207,11,14,7,0,0.0000
207,11,16,5,0,0.0000
207,11,17,11,6,0.5455
207,11,33,1,1,1.0000
207,11,35,1,0,0.0000
208,11,0,7,0,0.0000
208,11,1,3,0,0.0000
208,11,3,3,0,0.0000
208,11,5,2,0,0.0000
208,11,6,9,0,0.0000
208,11,7,3,0,0.0000
208,11,9,4,0,0.0000
208,11,10,7,0,0.0000
208,11,11,11,0,0.0000
208,11,13,3,0,0.0000
208,11,14,2,0,0.0000
208,11,16,12,0,0.0000
208,11,17,6,0,0.0000
208,11,22,1,0,0.0000
209,11,0,16,0,0.0000
209,11,1,4,0,0.0000
209,11,2,8,0,0.0000
209,11,3,1,0,0.0000
209,11,4,15,0,0.0000
209,11,6,6,0,0.0000
209,11,9,4,0,0.0000
209,11,10,1,0,0.0000
209,11,11,4,0,0.0000
209,11,12,2,0,0.0000
209,11,13,5,0,0.0000
209,11,14,4,0,0.0000
209,11,15,12,0,0.0000
209,11,16,13,0,0.0000
209,11,17,7,0,0.0000
209,11,23,2,0,0.0000
209,11,24,6,0,0.0000
209,11,25,3,0,0.0000
209,11,27,1,0,0.0000
209,11,28,3,0,0.0000
209,11,29,1,0,0.0000
209,11,30,2,0,0.0000
209,11,31,2,0,0.0000
209,11,32,4,0,0.0000
209,11,33,1,0,0.0000
209,11,34,3,0,0.0000
209,11,35,8,0,0.0000
209,11,36,3,3,1.0000
210,11,0,9,0,0.0000
210,11,1,6,0,0.0000
210,11,2,6,0,0.0000
210,11,4,5,0,0.0000
210,11,5,5,0,0.0000
210,11,6,25,0,0.0000
210,11,8,1,0,0.0000
210,11,9,3,0,0.0000
210,11,10,4,0,0.0000
210,11,11,4,0,0.0000
210,11,14,4,0,0.0000
210,11,15,12,0,0.0000
210,11,16,12,0,0.0000
210,11,17,5,0,0.0000
210,11,40,1,1,1.0000
210,11,55,3,0,0.0000
211,11,0,9,0,0.0000
211,11,1,10,0,0.0000
211,11,2,5,0,0.0000
211,11,3,3,0,0.0000
211,11,4,4,0,0.0000
211,11,5,2,0,0.0000
211,11,6,11,0,0.0000
211,11,7,1,0,0.0000
211,11,8,1,0,0.0000
211,11,9,3,0,0.0000
211,11,10,1,0,0.0000
211,11,11,30,0,0.0000
211,11,12,6,0,0.0000
211,11,13,4,0,0.0000
211,11,14,6,0,0.0000
211,11,15,14,0,0.0000
211,11,16,29,0,0.0000
211,11,17,14,0,0.0000
211,11,30,1,0,0.0000
212,11,0,13,0,0.0000
212,11,1,6,0,0.0000
212,11,2,1,0,0.0000
212,11,3,6,0,0.0000
212,11,4,12,0,0.0000
212,11,6,3,0,0.0000
212,11,7,2,0,0.0000
212,11,9,2,0,0.0000
212,11,10,4,0,0.0000
212,11,11,10,0,0.0000
212,11,14,6,0,0.0000
212,11,15,7,0,0.0000
212,11,16,58,0,0.0000
212,11,23,5,0,0.0000
212,11,28,1,0,0.0000
212,11,48,26,0,0.0000
213,11,0,8,0,0.0000
213,11,1,4,0,0.0000
213,11,2,4,0,0.0000
213,11,3,4,0,0.0000
213,11,4,6,0,0.0000
213,11,5,3,0,0.0000
213,11,7,3,0,0.0000
213,11,9,11,0,0.0000
213,11,10,7,0,0.0000
213,11,11,13,0,0.0000
213,11,13,9,0,0.0000
213,11,14,3,0,0.0000
213,11,15,9,0,0.0000
213,11,16,16,0,0.0000
213,11,17,4,0,0.0000
213,11,55,2,0,0.0000
214,11,0,4,0,0.0000
214,11,1,15,0,0.0000
214,11,2,14,7,0.5000
214,11,4,5,0,0.0000
214,11,6,27,0,0.0000
214,11,7,5,0,0.0000
214,11,9,2,0,0.0000
214,11,10,4,0,0.0000
214,11,11,23,0,0.0000
214,11,12,5,0,0.0000
214,11,13,3,0,0.0000
214,11,14,9,0,0.0000
214,11,15,37,0,0.0000
214,11,16,54,0,0.0000
214,11,17,9,0,0.0000
215,11,1,14,0,0.0000
215,11,2,6,0,0.0000
215,11,3,1,0,0.0000
215,11,4,3,0,0.0000
215,11,5,2,0,0.0000
215,11,6,3,1,0.3333
215,11,7,3,2,0.6667
215,11,10,5,0,0.0000
215,11,11,20,5,0.2500
215,11,15,1,0,0.0000
215,11,16,19,0,0.0000
215,11,17,3,3,1.0000
215,11,52,1,0,0.0000
216,11,0,30,0,0.0000
216,11,1,5,0,0.0000
216,11,2,13,0,0.0000
216,11,3,10,0,0.0000
216,11,4,14,0,0.0000
216,11,6,5,0,0.0000
216,11,9,12,0,0.0000
216,11,11,16,0,0.0000
216,11,14,2,0,0.0000
216,11,16,12,0,0.0000
216,11,17,20,0,0.0000
216,11,18,2,0,0.0000
216,11,38,1,0,0.0000
217,11,1,12,0,0.0000
217,11,2,7,0,0.0000
217,11,4,2,0,0.0000
217,11,5,3,0,0.0000
217,11,6,4,0,0.0000
217,11,9,13,0,0.0000
217,11,10,1,0,0.0000
217,11,11,10,0,0.0000
217,11,12,2,0,0.0000
217,11,14,17,0,0.0000
217,11,16,41,4,0.0976
217,11,22,4,0,0.0000
217,11,23,9,0,0.0000
217,11,24,2,0,0.0000
217,11,25,1,0,0.0000
217,11,26,2,1,0.5000
217,11,28,4,0,0.0000
217,11,29,3,0,0.0000
217,11,30,1,0,0.0000
217,11,32,6,0,0.0000
217,11,33,2,1,0.5000
217,11,34,1,0,0.0000
217,11,37,13,0,0.0000
217,11,38,1,0,0.0000
217,11,40,2,2,1.0000
217,11,42,2,0,0.0000
217,11,44,1,0,0.0000
217,11,45,3,0,0.0000
217,11,46,3,0,0.0000
217,11,48,1,0,0.0000
217,11,51,1,0,0.0000
217,11,54,2,0,0.0000
217,11,55,1,0,0.0000
218,11,0,10,0,0.0000
218,11,2,8,0,0.0000
218,11,4,4,0,0.0000
218,11,5,7,0,0.0000
218,11,6,7,0,0.0000
218,11,11,5,0,0.0000
218,11,16,29,0,0.0000
218,11,17,11,0,0.0000
218,11,24,1,0,0.0000
219,11,0,16,0,0.0000
219,11,3,1,0,0.0000
219,11,4,4,0,0.0000
219,11,6,3,0,0.0000
219,11,7,2,0,0.0000
219,11,10,9,0,0.0000
219,11,15,10,0,0.0000
219,11,16,8,0,0.0000
220,11,0,15,0,0.0000
220,11,4,1,0,0.0000
220,11,5,1,0,0.0000
220,11,10,1,0,0.0000
221,11,0,7,0,0.0000
221,11,1,16,0,0.0000
221,11,2,4,0,0.0000
221,11,3,8,0,0.0000
221,11,5,4,0,0.0000
221,11,6,38,0,0.0000
221,11,7,3,0,0.0000
221,11,9,10,0,0.0000
221,11,10,3,0,0.0000
221,11,11,17,6,0.3529
221,11,12,2,0,0.0000
221,11,13,10,0,0.0000
221,11,14,2,0,0.0000
221,11,16,64,0,0.0000
221,11,17,17,0,0.0000
221,11,40,1,0,0.0000
222,11,0,8,0,0.0000
222,11,1,4,0,0.0000
222,11,4,4,0,0.0000
222,11,5,4,0,0.0000
222,11,6,28,4,0.1429
222,11,7,11,0,0.0000
222,11,10,3,0,0.0000
222,11,11,25,4,0.1600
222,11,15,18,0,0.0000
222,11,16,48,0,0.0000
222,11,17,18,0,0.0000
222,11,32,1,0,0.0000
223,11,0,6,0,0.0000
223,11,1,5,0,0.0000
223,11,2,3,0,0.0000
223,11,3,1,0,0.0000
223,11,4,8,0,0.0000
223,11,6,38,0,0.0000
223,11,7,2,0,0.0000
223,11,9,1,0,0.0000
223,11,10,9,0,0.0000
223,11,11,28,2,0.0714
223,11,12,2,0,0.0000
223,11,13,4,0,0.0000
223,11,14,4,0,0.0000
223,11,15,10,0,0.0000
223,11,16,24,0,0.0000
223,11,17,26,0,0.0000
224,11,4,15,0,0.0000
224,11,6,2,0,0.0000
224,11,11,3,0,0.0000
224,11,16,5,0,0.0000
224,11,17,17,15,0.8824
225,11,0,11,0,0.0000
225,11,1,5,0,0.0000
225,11,2,5,0,0.0000
225,11,3,11,0,0.0000
225,11,4,16,0,0.0000
225,11,5,2,0,0.0000
225,11,6,21,0,0.0000
225,11,7,3,0,0.0000
225,11,9,5,0,0.0000
225,11,10,7,0,0.0000
225,11,12,7,0,0.0000
225,11,13,5,0,0.0000
225,11,14,5,0,0.0000
225,11,15,2,0,0.0000
225,11,16,5,0,0.0000
225,11,17,9,5,0.5556
226,11,0,20,0,0.0000
226,11,1,3,0,0.0000
226,11,2,9,0,0.0000
226,11,3,5,0,0.0000
226,11,4,9,0,0.0000
226,11,5,4,0,0.0000
226,11,6,13,0,0.0000
226,11,9,2,0,0.0000
226,11,11,17,10,0.5882
226,11,13,2,0,0.0000
226,11,14,2,0,0.0000
226,11,15,11,0,0.0000
226,11,16,33,0,0.0000
226,11,17,9,2,0.2222
226,11,23,3,0,0.0000
227,11,0,17,0,0.0000
227,11,1,9,0,0.0000
227,11,2,5,0,0.0000
227,11,4,11,0,0.0000
227,11,5,2,0,0.0000
227,11,6,7,0,0.0000
227,11,7,3,0,0.0000
227,11,9,7,0,0.0000
227,11,10,3,0,0.0000
227,11,11,19,0,0.0000
227,11,12,3,0,0.0000
227,11,14,8,0,0.0000
227,11,16,9,0,0.0000
227,11,17,25,0,0.0000
227,11,18,1,0,0.0000
228,11,0,14,0,0.0000
228,11,1,9,0,0.0000
228,11,2,5,0,0.0000
228,11,3,2,0,0.0000
228,11,4,6,2,0.3333
228,11,6,6,0,0.0000
228,11,7,2,0,0.0000
228,11,9,3,0,0.0000
228,11,10,2,0,0.0000
228,11,11,36,4,0.1111
228,11,13,2,0,0.0000
228,11,14,4,0,0.0000
228,11,16,2,0,0.0000
228,11,17,26,2,0.0769
228,11,41,1,0,0.0000
229,11,0,7,0,0.0000
229,11,1,3,0,0.0000
229,11,2,7,0,0.0000
229,11,4,5,0,0.0000
229,11,6,9,0,0.0000
229,11,7,10,0,0.0000
229,11,8,10,0,0.0000
229,11,9,2,0,0.0000
229,11,10,9,0,0.0000
229,11,11,31,2,0.0645
229,11,15,11,0,0.0000
229,11,16,37,5,0.1351
229,11,17,28,0,0.0000
229,11,19,3,3,1.0000
229,11,21,5,0,0.0000
230,11,0,21,0,0.0000
230,11,1,22,0,0.0000
230,11,2,4,0,0.0000
230,11,3,4,0,0.0000
230,11,4,19,0,0.0000
230,11,5,1,0,0.0000
230,11,6,10,0,0.0000
230,11,9,2,0,0.0000
230,11,10,6,0,0.0000
230,11,11,3,0,0.0000
230,11,13,2,0,0.0000
230,11,14,3,0,0.0000
230,11,15,10,0,0.0000
230,11,16,11,0,0.0000
230,11,17,17,0,0.0000
230,11,34,7,0,0.0000
231,11,1,5,0,0.0000
231,11,4,6,0,0.0000
231,11,6,13,0,0.0000
231,11,9,3,0,0.0000
231,11,10,5,0,0.0000
231,11,11,12,0,0.0000
231,11,12,2,0,0.0000
231,11,13,5,0,0.0000
231,11,14,2,0,0.0000
231,11,16,25,0,0.0000
232,11,1,11,0,0.0000
232,11,2,5,0,0.0000
232,11,3,4,0,0.0000
232,11,4,13,0,0.0000
232,11,5,17,0,0.0000
232,11,6,3,0,0.0000
232,11,7,10,0,0.0000
232,11,11,19,0,0.0000
232,11,12,4,0,0.0000
232,11,13,2,0,0.0000
232,11,14,5,0,0.0000
232,11,15,6,0,0.0000
232,11,16,8,0,0.0000
232,11,17,18,0,0.0000
233,11,0,8,0,0.0000
233,11,1,4,0,0.0000
233,11,2,4,0,0.0000
233,11,3,2,0,0.0000
233,11,4,12,0,0.0000
233,11,6,6,0,0.0000
233,11,7,9,0,0.0000
233,11,8,2,0,0.0000
233,11,9,3,0,0.0000
233,11,10,5,0,0.0000
233,11,11,19,8,0.4211
233,11,12,5,0,0.0000
233,11,13,4,0,0.0000
233,11,15,4,0,0.0000
233,11,16,14,0,0.0000
233,11,17,10,5,0.5000
233,11,33,1,0,0.0000
233,11,48,1,0,0.0000
234,11,2,24,0,0.0000
234,11,4,9,0,0.0000
234,11,6,2,0,0.0000
234,11,7,34,0,0.0000
234,11,9,10,0,0.0000
234,11,11,12,0,0.0000
234,11,12,2,0,0.0000
234,11,13,2,0,0.0000
234,11,14,15,0,0.0000
234,11,15,21,0,0.0000
234,11,16,13,0,0.0000
234,11,17,10,0,0.0000
235,11,0,12,0,0.0000
235,11,4,10,0,0.0000
235,11,6,12,0,0.0000
235,11,7,3,0,0.0000
235,11,9,7,0,0.0000
235,11,11,11,0,0.0000
235,11,13,2,0,0.0000
235,11,14,4,3,0.7500
235,11,15,41,1,0.0244
235,11,16,10,0,0.0000
235,11,17,12,1,0.0833
235,11,33,3,0,0.0000
236,11,0,4,0,0.0000
236,11,1,9,0,0.0000
236,11,2,2,0,0.0000
236,11,4,12,0,0.0000
236,11,6,6,0,0.0000
236,11,9,4,0,0.0000
236,11,10,6,0,0.0000
236,11,11,7,0,0.0000
236,11,12,5,0,0.0000
236,11,13,3,0,0.0000
236,11,14,2,0,0.0000
236,11,15,8,0,0.0000
236,11,16,12,0,0.0000
236,11,17,7,7,1.0000
237,11,0,6,0,0.0000
237,11,1,4,0,0.0000
237,11,2,3,0,0.0000
237,11,3,3,0,0.0000
237,11,4,8,0,0.0000
237,11,6,6,0,0.0000
237,11,7,2,0,0.0000
237,11,9,1,0,0.0000
237,11,10,5,0,0.0000
237,11,11,6,0,0.0000
237,11,12,1,0,0.0000
237,11,13,5,0,0.0000
237,11,15,2,0,0.0000
237,11,16,6,0,0.0000
237,11,17,26,5,0.1923
237,11,23,1,0,0.0000
237,11,26,1,0,0.0000
237,11,35,4,0,0.0000
238,11,1,17,0,0.0000
238,11,2,2,0,0.0000
238,11,4,11,0,0.0000
238,11,5,12,0,0.0000
238,11,6,8,0,0.0000
238,11,7,2,0,0.0000
238,11,9,3,0,0.0000
238,11,11,30,4,0.1333
238,11,12,2,0,0.0000
238,11,13,37,0,0.0000
238,11,14,3,0,0.0000
238,11,15,31,0,0.0000
238,11,16,28,0,0.0000
238,11,17,5,0,0.0000
238,11,22,7,0,0.0000
238,11,23,1,0,0.0000
238,11,24,4,0,0.0000
238,11,25,3,0,0.0000
238,11,27,3,0,0.0000
238,11,28,7,0,0.0000
238,11,29,2,1,0.5000
238,11,30,3,0,0.0000
238,11,32,4,0,0.0000
238,11,35,2,0,0.0000
238,11,45,1,0,0.0000
239,11,0,5,0,0.0000
239,11,1,6,0,0.0000
239,11,2,6,0,0.0000
239,11,3,2,0,0.0000
239,11,4,4,0,0.0000
239,11,5,2,0,0.0000
239,11,6,7,0,0.0000
239,11,7,10,0,0.0000
239,11,9,1,0,0.0000
239,11,10,13,0,0.0000
239,11,11,7,0,0.0000
239,11,12,6,0,0.0000
239,11,13,13,0,0.0000
239,11,14,2,0,0.0000
239,11,15,18,0,0.0000
239,11,16,10,1,0.1000
239,11,17,20,0,0.0000
239,11,29,1,0,0.0000
285,11,2,1,0,0.0000
285,11,3,14,0,0.0000
285,11,4,100,75,0.7500
285,11,6,262,4,0.0153
285,11,7,2,0,0.0000
285,11,13,4,0,0.0000
285,11,14,2,0,0.0000
285,11,15,80,0,0.0000
285,11,16,443,95,0.2144
2,12,0,105,0,0.0000
2,12,10,4,0,0.0000
2,12,30,1,0,0.0000
2,12,48,1,0,0.0000
65,12,0,2,0,0.0000
71,12,33,1,0,0.0000
197,12,2,1,0,0.0000
197,12,24,1,0,0.0000
198,12,3,1,0,0.0000
199,12,0,2,0,0.0000
199,12,6,1,0,0.0000
200,12,0,2,0,0.0000
200,12,3,1,0,0.0000
201,12,0,1,0,0.0000
201,12,1,1,0,0.0000
202,12,1,1,0,0.0000
