userid,courseid,week_number,click_count
80,17,37,1
81,17,0,6
81,17,1,22
81,17,2,7
81,17,4,16
81,17,5,1
81,17,7,14
81,17,8,3
81,17,9,1
81,17,11,10
81,17,12,3
81,17,13,3
81,17,14,10
81,17,15,19
81,17,16,25
81,17,17,10
82,17,0,7
82,17,1,7
82,17,2,4
82,17,3,1
82,17,4,5
82,17,5,5
82,17,6,1
82,17,7,11
82,17,9,1
82,17,11,21
82,17,12,2
82,17,13,5
82,17,15,8
82,17,16,11
82,17,17,31
83,17,0,8
83,17,1,3
83,17,2,14
83,17,3,5
83,17,4,4
83,17,5,6
83,17,7,5
83,17,9,1
83,17,10,4
83,17,11,10
83,17,13,1
83,17,14,4
83,17,15,15
83,17,16,5
84,17,0,8
84,17,1,3
84,17,2,11
84,17,3,1
84,17,4,3
84,17,7,23
84,17,9,6
84,17,10,1
84,17,11,4
84,17,12,2
84,17,13,1
84,17,14,3
84,17,15,16
84,17,16,25
84,17,17,5
85,17,0,17
85,17,1,13
85,17,2,12
85,17,3,6
85,17,4,13
85,17,5,3
85,17,6,1
85,17,7,10
85,17,10,2
85,17,11,9
85,17,12,9
85,17,13,8
85,17,14,3
85,17,15,25
85,17,16,23
85,17,17,3
85,17,18,3
85,17,28,3
86,17,2,35
86,17,3,5
86,17,4,11
86,17,5,1
86,17,6,5
86,17,7,10
86,17,9,3
86,17,10,5
86,17,11,21
86,17,12,8
86,17,13,5
86,17,14,6
86,17,15,68
86,17,16,12
86,17,17,15
86,17,22,3
86,17,27,3
87,17,1,5
87,17,2,15
87,17,3,3
87,17,4,7
87,17,5,11
87,17,6,6
87,17,7,15
87,17,9,5
87,17,10,5
87,17,11,17
87,17,12,4
87,17,13,7
87,17,14,4
87,17,15,24
87,17,16,5
87,17,17,17
87,17,19,1
87,17,21,2
88,17,0,5
88,17,1,4
88,17,2,2
88,17,4,2
88,17,5,1
88,17,7,3
88,17,15,12
88,17,17,1
89,17,0,3
89,17,2,6
89,17,4,2
89,17,5,2
89,17,7,14
89,17,10,2
89,17,11,17
89,17,12,2
89,17,13,5
89,17,14,6
89,17,15,11
89,17,16,8
89,17,17,21
90,17,0,18
90,17,1,11
90,17,2,3
90,17,3,5
90,17,4,14
90,17,5,2
90,17,6,3
90,17,7,18
90,17,9,7
90,17,11,4
90,17,13,5
90,17,14,10
90,17,15,5
90,17,16,11
90,17,17,10
91,17,2,22
91,17,3,5
91,17,4,12
91,17,5,9
91,17,6,11
91,17,7,9
91,17,9,1
91,17,10,5
91,17,11,5
91,17,12,2
91,17,13,3
91,17,14,5
91,17,15,10
91,17,16,9
91,17,17,14
92,17,0,13
92,17,1,8
92,17,2,4
92,17,3,1
92,17,4,21
92,17,5,5
92,17,6,2
92,17,7,11
92,17,8,5
92,17,9,31
92,17,10,26
92,17,11,21
92,17,12,9
92,17,13,7
92,17,14,7
92,17,15,36
92,17,16,44
92,17,17,4
92,17,20,4
93,17,0,5
93,17,1,20
93,17,2,13
93,17,3,2
93,17,4,41
93,17,5,11
93,17,6,8
93,17,7,15
93,17,9,10
93,17,10,8
93,17,11,12
93,17,12,4
93,17,13,5
93,17,14,3
93,17,15,34
93,17,16,32
93,17,17,2
93,17,23,1
93,17,25,2
93,17,28,1
93,17,40,1
93,17,51,1
93,17,54,6
94,17,0,8
94,17,1,13
94,17,2,6
94,17,3,9
94,17,4,3
94,17,5,1
94,17,6,2
94,17,7,7
94,17,9,1
94,17,10,3
94,17,11,8
94,17,13,3
94,17,14,3
94,17,15,2
94,17,16,2
94,17,17,4
95,17,0,5
95,17,1,14
95,17,2,13
95,17,3,12
95,17,4,24
95,17,5,1
95,17,7,9
95,17,9,2
95,17,10,1
95,17,11,5
95,17,12,1
95,17,13,2
95,17,14,3
95,17,15,13
95,17,16,22
95,17,17,7
96,17,0,7
96,17,1,6
96,17,2,5
96,17,3,4
96,17,4,18
96,17,5,6
96,17,6,1
96,17,7,11
96,17,9,3
96,17,10,11
96,17,11,3
96,17,13,5
96,17,15,13
96,17,16,4
96,17,17,4
97,17,0,9
97,17,2,2
97,17,4,12
97,17,7,8
97,17,10,2
97,17,13,16
97,17,15,21
97,17,16,6
97,17,17,12
98,17,0,5
98,17,1,4
98,17,2,17
98,17,3,7
98,17,4,24
98,17,5,4
98,17,7,10
98,17,9,1
98,17,10,8
98,17,11,21
98,17,13,7
98,17,14,8
98,17,15,8
98,17,17,21
98,17,21,5
98,17,31,1
98,17,52,16
98,17,53,8
99,17,0,3
99,17,1,12
99,17,2,29
99,17,3,11
99,17,4,18
99,17,5,6
99,17,7,11
99,17,8,1
99,17,9,2
99,17,10,8
99,17,11,40
99,17,12,5
99,17,13,14
99,17,14,10
99,17,15,13
99,17,16,5
99,17,17,7
99,17,21,2
99,17,22,3
99,17,25,1
100,17,0,15
100,17,1,16
100,17,2,18
100,17,3,7
100,17,4,26
100,17,5,8
100,17,6,13
100,17,7,19
100,17,8,1
100,17,9,9
100,17,10,9
100,17,11,7
100,17,12,2
100,17,13,4
100,17,14,5
100,17,15,17
100,17,16,3
100,17,21,2
100,17,22,1
101,17,0,7
101,17,2,34
101,17,3,3
101,17,4,22
101,17,6,4
101,17,7,21
101,17,8,8
101,17,9,4
101,17,10,15
101,17,11,22
101,17,12,4
101,17,13,8
101,17,14,7
101,17,15,35
101,17,16,21
101,17,17,12
102,17,0,21
102,17,1,14
102,17,2,11
102,17,4,31
102,17,5,9
102,17,6,9
102,17,7,16
102,17,9,3
102,17,10,10
102,17,11,21
102,17,13,2
102,17,14,9
102,17,15,53
102,17,16,16
102,17,17,7
103,17,0,7
103,17,1,13
103,17,2,6
103,17,3,1
103,17,4,6
103,17,6,3
103,17,7,10
103,17,9,2
103,17,10,4
103,17,11,12
103,17,12,5
103,17,13,3
103,17,14,3
103,17,15,10
103,17,16,32
103,17,17,2
103,17,35,2
104,17,0,7
104,17,1,3
104,17,2,3
104,17,3,2
104,17,4,5
104,17,6,5
104,17,7,10
104,17,9,2
104,17,10,3
104,17,11,15
104,17,12,3
104,17,13,1
104,17,14,4
104,17,15,22
104,17,16,16
105,17,0,12
105,17,1,16
105,17,2,6
105,17,3,3
105,17,4,15
105,17,5,5
105,17,7,13
105,17,8,1
105,17,9,10
105,17,10,2
105,17,11,12
105,17,12,2
105,17,13,7
105,17,14,5
105,17,15,33
105,17,16,5
105,17,17,3
106,17,1,10
106,17,2,7
106,17,3,3
106,17,4,13
106,17,5,3
106,17,6,5
106,17,7,7
106,17,9,1
106,17,11,9
106,17,12,2
106,17,13,1
106,17,15,6
106,17,16,24
106,17,17,18
106,17,24,2
106,17,25,2
106,17,26,1
106,17,27,1
106,17,30,2
106,17,34,1
106,17,38,1
106,17,39,1
106,17,40,2
106,17,43,1
106,17,44,1
106,17,47,1
106,17,48,1
106,17,49,2
106,17,52,1
106,17,53,3
106,17,54,9
106,17,55,5
107,17,0,7
107,17,1,6
107,17,2,8
107,17,3,4
107,17,4,13
107,17,5,8
107,17,6,43
107,17,7,13
107,17,9,10
107,17,10,4
107,17,11,23
107,17,12,3
107,17,13,7
107,17,14,22
107,17,15,19
107,17,16,40
107,17,17,9
108,17,1,16
108,17,2,7
108,17,3,3
108,17,4,15
108,17,5,6
108,17,6,5
108,17,7,8
108,17,10,12
108,17,11,26
108,17,13,3
108,17,14,11
108,17,15,16
108,17,16,3
108,17,17,21
109,17,1,21
109,17,2,5
109,17,4,52
109,17,5,8
109,17,6,2
109,17,7,5
109,17,8,3
109,17,9,13
109,17,10,9
109,17,11,19
109,17,12,19
109,17,13,14
109,17,14,15
109,17,15,36
109,17,16,26
109,17,17,36
109,17,32,1
109,17,39,1
110,17,0,5
110,17,1,12
110,17,2,8
110,17,3,8
110,17,4,11
110,17,5,6
110,17,6,1
110,17,7,14
110,17,9,20
110,17,10,10
110,17,11,5
110,17,12,2
110,17,13,2
110,17,15,15
110,17,16,10
110,17,17,19
111,17,1,3
111,17,2,3
111,17,3,8
111,17,11,7
111,17,12,2
111,17,13,2
111,17,15,15
111,17,16,13
112,17,1,12
112,17,2,12
112,17,3,2
112,17,4,26
112,17,5,18
112,17,7,24
112,17,9,14
112,17,10,5
112,17,11,16
112,17,13,11
112,17,14,3
112,17,15,18
112,17,16,14
112,17,17,48
112,17,22,1
113,17,0,14
113,17,1,19
113,17,2,11
113,17,3,12
113,17,4,11
113,17,5,7
113,17,6,2
113,17,7,5
113,17,10,19
113,17,11,17
113,17,12,5
113,17,13,7
113,17,14,6
113,17,15,12
113,17,16,5
113,17,17,22
285,17,2,1
285,17,3,8
285,17,4,89
285,17,5,2
285,17,6,3
285,17,7,80
285,17,10,2
285,17,12,7
285,17,15,163
285,17,16,414
285,17,17,3
285,17,18,2
285,17,22,2
285,17,24,3
1359,17,45,1
2,18,0,273
2,18,10,17
2,18,30,1
2,18,44,7
62,18,1,4
62,18,2,4
62,18,3,1
62,18,4,3
62,18,5,1
62,18,6,3
62,18,7,3
62,18,8,1
62,18,9,1
62,18,10,2
62,18,11,19
62,18,12,3
62,18,13,4
62,18,14,6
62,18,15,17
62,18,17,3
62,18,18,1
62,18,22,4
62,18,23,1
62,18,24,2
62,18,28,1
65,18,0,44
65,18,1,42
65,18,2,9
65,18,3,1
65,18,4,26
65,18,6,16
65,18,7,23
65,18,9,12
65,18,10,23
65,18,11,61
65,18,12,2
65,18,13,9
65,18,14,15
65,18,43,14
65,18,46,6
65,18,47,12
65,18,48,2
65,18,53,5
71,18,33,2
72,18,1,10
72,18,2,22
72,18,3,3
72,18,4,2
72,18,6,5
72,18,8,1
72,18,9,27
72,18,11,6
72,18,12,4
72,18,13,3
72,18,16,10
72,18,17,2
73,18,0,13
73,18,1,8
73,18,2,11
73,18,3,9
73,18,4,16
73,18,5,11
73,18,6,17
73,18,7,12
73,18,8,4
73,18,9,13
73,18,10,2
73,18,11,11
73,18,12,17
73,18,13,11
73,18,14,10
73,18,16,15
73,18,17,8
73,18,43,1
74,18,0,5
74,18,1,5
74,18,2,4
74,18,3,4
74,18,4,16
74,18,5,3
74,18,6,18
74,18,7,7
74,18,8,3
74,18,9,16
74,18,10,5
74,18,11,11
74,18,12,12
74,18,13,4
74,18,14,19
74,18,16,4
74,18,17,19
75,18,0,9
75,18,1,21
75,18,2,17
75,18,4,5
75,18,5,1
75,18,6,24
75,18,7,11
75,18,8,4
75,18,9,17
75,18,16,9
75,18,17,10
76,18,0,11
76,18,1,2
76,18,2,5
76,18,4,2
76,18,5,4
76,18,6,4
76,18,7,2
76,18,8,1
76,18,9,7
76,18,10,2
76,18,11,13
76,18,12,12
76,18,13,3
76,18,14,11
76,18,17,5
77,18,0,31
77,18,1,1
77,18,2,4
77,18,3,2
77,18,4,1
77,18,5,1
77,18,6,9
77,18,8,2
77,18,9,36
77,18,11,5
77,18,12,4
77,18,15,16
77,18,16,9
77,18,17,10
77,18,54,6
78,18,0,23
78,18,1,13
78,18,2,9
78,18,3,5
78,18,4,4
78,18,6,13
78,18,7,11
78,18,8,1
78,18,9,8
78,18,10,2
78,18,11,5
78,18,12,5
78,18,13,11
78,18,14,8
78,18,16,1
78,18,17,16
79,18,0,9
79,18,1,8
79,18,2,4
79,18,3,4
79,18,4,1
79,18,6,2
79,18,7,11
79,18,8,7
79,18,9,8
79,18,11,2
79,18,12,11
79,18,13,1
79,18,14,2
79,18,16,7
79,18,17,2
80,18,0,19
80,18,1,6
80,18,2,15
80,18,3,4
80,18,4,7
80,18,5,1
80,18,6,12
80,18,7,5
80,18,8,5
80,18,9,21
80,18,10,5
80,18,11,13
80,18,12,12
80,18,13,4
80,18,14,24
80,18,16,5
80,18,17,6
80,18,31,1
80,18,53,1
81,18,0,3
81,18,1,9
81,18,2,7
81,18,3,1
81,18,4,4
81,18,6,4
81,18,7,6
81,18,8,5
81,18,9,9
81,18,10,1
81,18,11,4
81,18,13,1
81,18,14,6
81,18,16,5
81,18,17,12
81,18,21,4
82,18,0,11
82,18,1,7
82,18,2,5
82,18,3,3
82,18,4,4
82,18,6,4
82,18,7,5
82,18,9,35
82,18,10,1
82,18,11,4
82,18,14,9
82,18,17,84
83,18,0,10
83,18,1,10
83,18,2,11
83,18,3,4
83,18,4,11
83,18,5,7
83,18,6,6
83,18,7,6
83,18,8,2
83,18,9,8
83,18,10,2
83,18,11,22
83,18,14,4
83,18,15,5
83,18,16,1
83,18,22,4
83,18,23,5
84,18,0,6
84,18,1,7
84,18,2,6
84,18,3,3
84,18,4,11
84,18,6,5
84,18,7,5
84,18,8,1
84,18,9,6
84,18,10,1
84,18,11,16
84,18,13,6
84,18,14,5
85,18,0,21
85,18,1,3
85,18,2,19
85,18,3,6
85,18,4,3
85,18,5,7
85,18,6,11
85,18,7,5
85,18,8,4
85,18,9,7
85,18,11,4
85,18,12,10
85,18,13,8
85,18,14,6
85,18,15,11
85,18,16,9
85,18,17,5
86,18,2,4
86,18,3,2
86,18,4,3
86,18,5,1
86,18,6,5
86,18,7,2
86,18,9,17
86,18,10,13
86,18,11,16
86,18,12,23
86,18,13,7
86,18,14,13
86,18,15,8
86,18,16,9
86,18,17,5
86,18,26,1
87,18,1,2
87,18,2,20
87,18,3,3
87,18,4,5
87,18,5,5
87,18,6,3
87,18,7,7
87,18,8,10
87,18,9,7
87,18,10,1
87,18,11,15
87,18,12,8
87,18,13,13
87,18,14,18
87,18,15,16
87,18,16,3
87,18,17,21
88,18,0,5
88,18,1,2
88,18,2,3
88,18,15,3
88,18,17,1
88,18,40,2
89,18,0,6
89,18,2,5
89,18,4,6
89,18,6,9
89,18,9,35
89,18,11,6
89,18,13,2
89,18,14,2
89,18,17,14
89,18,32,4
90,18,0,7
90,18,1,9
90,18,2,15
90,18,3,1
90,18,4,8
90,18,6,3
90,18,7,9
90,18,8,8
90,18,9,33
90,18,10,3
90,18,11,10
90,18,14,6
90,18,15,3
90,18,17,29
91,18,1,8
91,18,2,9
91,18,3,4
91,18,4,11
91,18,6,21
91,18,7,22
91,18,8,12
91,18,9,27
91,18,11,7
91,18,12,11
91,18,13,4
91,18,14,16
91,18,16,39
91,18,17,10
92,18,0,8
92,18,1,10
92,18,2,4
92,18,3,11
92,18,4,4
92,18,5,8
92,18,6,11
92,18,7,7
92,18,8,15
92,18,9,32
92,18,10,5
92,18,11,14
92,18,12,15
92,18,13,2
92,18,14,5
92,18,15,4
92,18,16,23
92,18,17,13
92,18,20,10
92,18,53,5
93,18,0,10
93,18,1,26
93,18,2,46
93,18,3,10
93,18,4,11
93,18,5,19
93,18,6,17
93,18,7,1
93,18,8,13
93,18,9,18
93,18,10,4
93,18,11,7
93,18,12,7
93,18,13,9
93,18,14,5
93,18,17,11
94,18,0,5
94,18,1,4
94,18,2,4
94,18,3,4
94,18,6,10
94,18,8,1
94,18,9,18
94,18,10,4
94,18,11,3
94,18,14,2
95,18,0,6
95,18,1,7
95,18,2,24
95,18,3,3
95,18,4,6
95,18,5,5
95,18,6,11
95,18,7,3
95,18,8,2
95,18,9,7
95,18,10,2
95,18,11,11
95,18,12,1
95,18,13,1
95,18,14,7
95,18,17,6
96,18,0,6
96,18,1,4
96,18,2,23
96,18,3,11
96,18,4,4
96,18,5,19
96,18,6,4
96,18,7,11
96,18,8,1
96,18,9,7
96,18,11,3
96,18,12,5
96,18,13,3
96,18,14,4
96,18,16,9
96,18,17,10
97,18,0,6
97,18,2,21
97,18,6,14
97,18,9,2
97,18,11,3
97,18,13,7
97,18,40,1
97,18,44,1
98,18,0,6
98,18,1,7
98,18,2,13
98,18,3,6
98,18,4,18
98,18,5,2
98,18,6,11
98,18,7,22
98,18,8,2
98,18,9,55
98,18,10,7
98,18,11,15
98,18,12,6
98,18,13,17
98,18,14,42
98,18,15,12
98,18,16,12
98,18,17,8
98,18,21,1
98,18,22,7
98,18,23,7
98,18,24,6
98,18,25,5
98,18,26,5
98,18,28,1
98,18,30,5
98,18,31,4
98,18,32,1
98,18,33,1
98,18,35,2
98,18,37,5
98,18,38,5
98,18,39,1
98,18,40,9
98,18,41,1
98,18,43,4
98,18,44,1
98,18,45,9
98,18,46,7
98,18,47,7
98,18,48,2
98,18,49,1
98,18,51,7
98,18,52,11
98,18,53,10
98,18,54,20
98,18,55,8
99,18,0,16
99,18,1,1
99,18,2,31
99,18,3,12
99,18,4,27
99,18,5,8
99,18,6,17
99,18,7,26
99,18,8,18
99,18,9,54
99,18,10,3
99,18,11,30
99,18,12,12
99,18,13,10
99,18,14,16
99,18,15,2
99,18,16,18
99,18,17,20
99,18,24,2
99,18,25,1
99,18,26,1
99,18,27,3
99,18,28,2
99,18,29,1
99,18,30,4
99,18,33,1
99,18,34,2
99,18,35,1
99,18,40,6
99,18,41,2
99,18,43,1
99,18,44,4
99,18,45,12
99,18,46,8
99,18,47,12
99,18,48,6
99,18,49,2
99,18,50,2
99,18,51,3
99,18,52,9
99,18,53,3
99,18,54,24
99,18,55,12
100,18,0,17
100,18,1,8
100,18,2,12
100,18,3,23
100,18,4,26
100,18,5,9
100,18,6,31
100,18,7,26
100,18,8,10
100,18,9,13
100,18,10,5
100,18,11,17
100,18,12,4
100,18,13,13
100,18,14,9
100,18,15,5
100,18,16,8
101,18,0,8
101,18,1,3
101,18,2,8
101,18,4,19
101,18,6,27
101,18,7,6
101,18,8,2
101,18,9,13
101,18,10,4
101,18,11,27
101,18,12,15
101,18,13,2
101,18,14,2
101,18,15,8
101,18,17,21
101,18,30,1
102,18,0,22
102,18,1,8
102,18,2,19
102,18,4,4
102,18,5,1
102,18,6,49
102,18,7,2
102,18,9,64
102,18,10,6
102,18,11,9
102,18,13,15
102,18,14,2
102,18,15,16
102,18,16,1
102,18,17,28
103,18,0,9
103,18,1,13
103,18,2,14
103,18,3,4
103,18,4,7
103,18,5,1
103,18,6,16
103,18,7,13
103,18,8,4
103,18,9,20
103,18,10,1
103,18,11,12
103,18,12,8
103,18,13,17
103,18,14,9
103,18,15,4
103,18,17,15
104,18,0,7
104,18,1,4
104,18,2,5
104,18,3,1
104,18,4,5
104,18,6,17
104,18,7,2
104,18,9,22
104,18,10,1
104,18,11,10
104,18,14,9
104,18,16,4
104,18,17,3
105,18,0,5
105,18,1,9
105,18,2,4
105,18,3,2
105,18,4,6
105,18,5,7
105,18,6,20
105,18,7,11
105,18,8,12
105,18,9,9
105,18,11,3
105,18,12,4
105,18,13,11
105,18,14,9
105,18,15,17
105,18,16,4
105,18,17,25
105,18,21,1
106,18,1,6
106,18,2,12
106,18,3,6
106,18,4,7
106,18,5,1
106,18,6,15
106,18,7,12
106,18,9,39
106,18,11,3
106,18,12,6
106,18,13,4
106,18,17,23
107,18,0,33
107,18,1,8
107,18,2,12
107,18,3,6
107,18,4,4
107,18,5,11
107,18,6,19
107,18,7,6
107,18,8,3
107,18,9,32
107,18,10,2
107,18,11,16
107,18,12,11
107,18,13,9
107,18,14,8
107,18,16,10
107,18,17,17
107,18,54,1
108,18,0,4
108,18,1,27
108,18,2,23
108,18,3,5
108,18,4,19
108,18,5,7
108,18,6,4
108,18,7,11
108,18,8,2
108,18,9,41
108,18,10,5
108,18,11,10
108,18,13,1
108,18,14,12
108,18,15,5
108,18,16,20
108,18,17,28
108,18,32,5
109,18,0,4
109,18,1,11
109,18,2,8
109,18,3,8
109,18,4,14
109,18,5,3
109,18,6,11
109,18,8,3
109,18,9,50
109,18,10,1
109,18,11,28
109,18,12,17
109,18,13,21
109,18,14,39
109,18,15,4
109,18,16,15
109,18,17,19
110,18,0,7
110,18,1,13
110,18,2,13
110,18,3,6
110,18,4,18
110,18,6,7
110,18,7,7
110,18,8,5
110,18,9,31
110,18,10,1
110,18,11,5
110,18,12,6
110,18,13,10
110,18,14,4
110,18,17,4
110,18,21,1
110,18,22,1
110,18,23,1
110,18,24,2
110,18,25,5
110,18,26,2
110,18,27,1
110,18,28,2
110,18,29,1
110,18,30,1
110,18,35,2
110,18,37,1
110,18,39,1
110,18,40,2
110,18,42,2
110,18,43,1
110,18,44,1
110,18,45,4
110,18,46,6
110,18,47,1
110,18,55,2
111,18,2,9
111,18,3,3
111,18,4,6
111,18,7,8
111,18,8,1
111,18,9,15
111,18,11,5
111,18,12,10
111,18,13,2
111,18,14,3
111,18,16,2
112,18,0,3
112,18,1,3
112,18,2,25
112,18,3,4
112,18,4,6
112,18,5,5
112,18,6,24
112,18,7,17
112,18,8,2
112,18,9,30
112,18,11,8
112,18,12,22
112,18,13,1
112,18,14,5
112,18,16,14
112,18,17,14
112,18,35,1
113,18,0,39
113,18,1,36
113,18,2,12
113,18,3,17
113,18,4,20
113,18,5,9
113,18,6,12
113,18,7,17
113,18,8,7
113,18,9,22
113,18,10,6
113,18,11,37
113,18,12,9
113,18,13,19
113,18,14,21
113,18,15,24
113,18,16,26
113,18,17,4
113,18,18,1
113,18,22,3
113,18,23,10
113,18,24,5
113,18,25,8
113,18,26,3
113,18,27,8
113,18,28,3
113,18,29,8
113,18,30,4
1359,18,45,4
2,19,0,100
2,19,30,1
65,19,0,2
65,19,1,1
65,19,3,1
72,19,1,4
72,19,2,7
72,19,13,1
72,19,35,1
72,19,45,1
73,19,0,2
73,19,4,1
73,19,5,1
73,19,12,1
73,19,16,1
73,19,43,1
74,19,0,1
74,19,43,1
75,19,0,3
75,19,1,2
76,19,1,1
76,19,12,1
77,19,0,1
77,19,45,1
78,19,0,6
78,19,1,1
78,19,2,2
78,19,3,2
78,19,4,1
78,19,6,3
78,19,9,1
78,19,11,1
78,19,16,1
79,19,5,1
79,19,44,1
80,19,0,9
80,19,1,1
80,19,5,1
80,19,9,1
80,19,16,1
80,19,31,2
80,19,37,1
80,19,40,2
81,19,0,1
81,19,1,4
81,19,2,1
81,19,13,2
82,19,0,1
83,19,1,2
83,19,4,1
83,19,30,1
84,19,26,1
84,19,36,4
85,19,1,2
85,19,15,1
85,19,22,1
85,19,25,1
86,19,2,1
86,19,3,4
86,19,6,2
86,19,12,1
86,19,15,1
86,19,26,1
86,19,43,1
87,19,2,2
87,19,7,1
87,19,25,1
88,19,4,1
88,19,15,1
88,19,44,1
89,19,2,1
89,19,30,1
90,19,1,1
90,19,4,1
90,19,41,1
91,19,9,1
91,19,45,1
92,19,0,2
92,19,7,1
93,19,0,3
93,19,1,3
93,19,2,1
93,19,23,2
93,19,24,1
94,19,1,1
95,19,43,1
96,19,5,1
97,19,13,1
97,19,25,1
97,19,45,8
98,19,0,3
98,19,3,1
99,19,12,1
99,19,35,1
100,19,0,4
100,19,1,1
100,19,2,2
100,19,5,1
100,19,24,1
100,19,25,2
100,19,42,1
101,19,0,7
101,19,1,2
101,19,25,3
101,19,30,3
101,19,42,1
102,19,0,1
102,19,1,1
102,19,2,1
102,19,7,2
102,19,10,1
102,19,15,1
102,19,22,1
102,19,55,1
103,19,0,1
103,19,7,1
103,19,10,1
103,19,11,1
103,19,14,4
103,19,28,1
105,19,11,3
106,19,1,3
106,19,2,1
107,19,3,2
107,19,14,1
107,19,17,1
107,19,34,1
107,19,42,1
108,19,2,2
109,19,11,1
109,19,25,1
109,19,37,1
109,19,43,1
110,19,1,2
110,19,2,1
110,19,44,1
110,19,47,1
110,19,54,1
111,19,8,1
112,19,2,3
112,19,4,4
113,19,0,2
2,20,0,98
2,20,25,1
2,20,30,1
4,20,45,1
65,20,1,1
65,20,3,1
72,20,1,2
72,20,13,1
73,20,0,3
73,20,1,1
73,20,4,1
73,20,5,1
73,20,16,1
74,20,0,5
74,20,1,1
74,20,42,1
75,20,0,2
75,20,1,1
75,20,6,1
75,20,7,1
75,20,9,2
76,20,0,1
77,20,0,5
78,20,0,2
78,20,1,1
78,20,2,2
78,20,3,2
78,20,4,1
78,20,6,1
78,20,9,1
78,20,11,1
78,20,13,1
78,20,37,1
80,20,0,8
80,20,16,1
80,20,31,2
80,20,32,1
80,20,37,1
80,20,40,1
81,20,0,1
81,20,7,1
81,20,13,2
82,20,1,1
82,20,6,2
83,20,0,1
83,20,4,1
84,20,1,1
85,20,0,2
85,20,1,2
85,20,15,1
86,20,2,1
86,20,10,4
86,20,12,1
86,20,15,1
86,20,26,1
87,20,1,7
87,20,2,2
87,20,3,1
87,20,4,1
87,20,5,1
87,20,9,1
87,20,11,1
88,20,0,1
88,20,15,1
90,20,0,1
90,20,1,2
90,20,48,1
91,20,4,5
91,20,9,3
92,20,0,3
92,20,7,1
93,20,0,7
93,20,1,3
93,20,2,1
94,20,0,3
94,20,1,1
97,20,2,3
97,20,13,1
97,20,25,1
97,20,45,1
98,20,4,1
98,20,6,1
99,20,37,2
100,20,0,1
100,20,1,1
100,20,2,1
100,20,5,1
100,20,10,1
101,20,0,3
101,20,1,2
101,20,4,4
101,20,15,3
101,20,16,1
102,20,0,5
102,20,1,1
102,20,2,1
102,20,7,1
102,20,15,1
102,20,16,1
102,20,30,1
102,20,55,1
103,20,4,1
104,20,0,2
104,20,10,3
105,20,55,1
106,20,16,1
107,20,17,1
108,20,6,1
109,20,1,4
109,20,16,2
111,20,8,1
112,20,4,4
112,20,7,1
112,20,9,1
112,20,13,1
113,20,0,1
113,20,1,2
113,20,4,1
2,21,0,9
2,21,30,1
2,22,0,99
2,22,30,1
114,22,2,1
114,22,40,1
115,22,9,1
115,22,45,1
116,22,7,6
116,22,29,1
117,22,13,1
118,22,1,2
118,22,4,1
119,22,2,1
119,22,3,1
119,22,6,1
120,22,0,2
120,22,1,1
120,22,2,2
120,22,3,1
120,22,4,1
120,22,10,2
120,22,14,3
120,22,19,1
121,22,0,1
121,22,1,1
121,22,2,1
121,22,4,1
122,22,3,5
122,22,6,1
122,22,17,1
122,22,55,1
123,22,2,1
123,22,3,2
123,22,6,2
123,22,10,1
123,22,12,2
123,22,17,1
123,22,35,1
124,22,0,1
125,22,0,3
125,22,1,2
125,22,3,1
125,22,4,1
126,22,4,1
126,22,7,1
127,22,2,2
127,22,9,5
127,22,16,1
128,22,3,2
128,22,15,1
128,22,16,3
128,22,24,1
128,22,31,2
129,22,0,2
129,22,4,2
129,22,5,1
129,22,10,1
129,22,37,1
130,22,0,1
131,22,2,1
131,22,3,1
131,22,10,3
131,22,16,3
132,22,0,7
132,22,15,1
133,22,0,3
133,22,4,1
133,22,9,1
133,22,10,3
133,22,14,1
133,22,16,1
133,22,30,2
133,22,36,1
135,22,1,1
135,22,8,1
135,22,10,1
135,22,15,4
135,22,20,1
136,22,3,1
136,22,17,1
137,22,3,2
138,22,6,3
140,22,2,1
140,22,5,1
140,22,9,1
140,22,10,1
140,22,15,1
140,22,38,1
141,22,3,1
141,22,11,1
142,22,0,4
142,22,10,2
142,22,11,2
142,22,13,3
143,22,0,1
143,22,1,1
143,22,5,1
143,22,10,1
143,22,13,1
143,22,27,2
143,22,45,1
144,22,13,1
145,22,5,3
145,22,8,2
145,22,10,1
145,22,15,1
145,22,16,2
146,22,7,1
146,22,24,3
147,22,4,3
148,22,9,1
149,22,3,4
149,22,4,1
149,22,10,1
149,22,11,3
149,22,13,1
149,22,14,2
149,22,17,1
150,22,0,6
150,22,1,5
150,22,2,1
150,22,5,1
150,22,6,1
150,22,11,1
150,22,12,1
150,22,14,2
150,22,22,1
151,22,1,3
152,22,3,1
154,22,9,1
154,22,11,1
154,22,16,1
154,22,37,1
2,23,0,110
2,23,3,1
2,23,4,20
2,23,16,6
2,23,30,1
2,23,44,1
5,23,0,70
5,23,1,64
5,23,2,108
5,23,3,70
5,23,4,61
5,23,6,64
5,23,7,67
5,23,9,70
5,23,10,78
5,23,12,69
5,23,13,70
5,23,14,81
5,23,15,72
5,23,16,17
5,23,43,2
61,23,2,9
61,23,3,2
61,23,4,195
61,23,6,21
61,23,10,68
61,23,11,3
61,23,12,3
61,23,13,81
61,23,15,187
61,23,16,154
61,23,17,6
61,23,23,1
61,23,28,4
61,23,29,1
61,23,30,1
61,23,31,2
61,23,32,1
61,23,33,1
